ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
600,0.013,0.000,0.191,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/bnf/bnfParser.py:227(alternative)
28,0.001,0.000,0.180,0.006,/home/bjoernkarthein/.local/lib/python3.11/site-packages/requests/sessions.py:673(send)
60,0.000,0.000,0.174,0.003,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:3773(signal_tree_output)
60,0.001,0.000,0.174,0.003,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:3781(_update_covered_k_paths)
7360,0.173,0.000,0.173,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/helpers.py:962(<listcomp>)
28,0.001,0.000,0.172,0.006,/home/bjoernkarthein/.local/lib/python3.11/site-packages/requests/adapters.py:434(send)
214,0.017,0.000,0.149,0.001,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/helpers.py:45(traverse_tree)
4652,0.020,0.000,0.140,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:1043(decl)
60,0.000,0.000,0.133,0.002,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:3335(<listcomp>)
60,0.003,0.000,0.133,0.002,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:3346(state_is_valid_or_enqueue)
92188,0.063,0.000,0.133,0.000,{built-in method builtins.any}
6,0.000,0.000,0.129,0.022,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:3924(compute_tree_closing_cost)
6,0.000,0.000,0.129,0.022,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:3926(<listcomp>)
6,0.000,0.000,0.129,0.022,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:3776(_symbol_costs)
2,0.000,0.000,0.129,0.065,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:4051(compute_symbol_costs)
11177,0.028,0.000,0.125,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:345(__init__)
60,0.000,0.000,0.120,0.002,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:139(formula_satisfied)
60,0.001,0.000,0.119,0.002,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/evaluator.py:98(evaluate)
62,0.002,0.000,0.117,0.002,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:462(graph_paths_from_tree)
2052,0.005,0.000,0.116,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:1363(is_app_of)
7360,0.095,0.000,0.113,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/helpers.py:956(<listcomp>)
1270,0.007,0.000,0.107,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:469(action)
11010,0.028,0.000,0.105,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:350(__del__)
66,0.000,0.000,0.102,0.002,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:711(from_grammar)
2,0.003,0.002,0.101,0.051,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:4009(shortest_derivations)
73534,0.089,0.000,0.100,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3core.py:1472(Check)
6820/66,0.035,0.000,0.100,0.002,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:716(recurse)
11192,0.015,0.000,0.098,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:1260(is_app)
219148,0.098,0.000,0.098,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/derivation_tree.py:88(<genexpr>)
898,0.003,0.000,0.096,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:517(find_choice_node_for_children)
898,0.044,0.000,0.092,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:536(<listcomp>)
270,0.001,0.000,0.090,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:2551(<listcomp>)
270,0.002,0.000,0.089,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:2575(previous_solution_formula)
11361,0.024,0.000,0.083,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:491(_ast_kind)
928,0.003,0.000,0.082,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:1095(children)
2,0.000,0.000,0.080,0.040,/usr/lib/python3.11/site-packages/urllib3/request.py:85(request_encode_url)
185,0.002,0.000,0.080,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/antlr4/atn/LexerATNSimulator.py:226(computeTargetState)
4,0.022,0.005,0.075,0.019,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:153(bfs)
1,0.000,0.000,0.074,0.074,/home/bjoernkarthein/Documents/git/invariant-based-web-form-testing/automation/src/interaction/driver.py:287(__exit)
60,0.002,0.000,0.074,0.001,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:2489(<dictcomp>)
1,0.000,0.000,0.074,0.074,/home/bjoernkarthein/.local/lib/python3.11/site-packages/seleniumwire/webdriver.py:65(quit)
10,0.021,0.002,0.071,0.007,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:635(k_paths)
1,0.000,0.000,0.069,0.069,/home/bjoernkarthein/.local/lib/python3.11/site-packages/selenium/webdriver/chromium/webdriver.py:185(quit)
28,0.000,0.000,0.068,0.002,/home/bjoernkarthein/.local/lib/python3.11/site-packages/requests/sessions.py:751(merge_environment_settings)
57,0.010,0.000,0.066,0.001,/usr/lib/python3.11/urllib/request.py:2499(getproxies_environment)
28,0.000,0.000,0.066,0.002,/home/bjoernkarthein/.local/lib/python3.11/site-packages/requests/utils.py:824(get_environ_proxies)
36916,0.015,0.000,0.066,0.000,{built-in method builtins.all}
330,0.002,0.000,0.065,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:1202(_coerce_exprs)
11304,0.013,0.000,0.065,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:562(as_ast)
60,0.000,0.000,0.065,0.001,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:6907(__del__)
60,0.065,0.001,0.065,0.001,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3core.py:3925(Z3_solver_dec_ref)
229055,0.052,0.000,0.065,0.000,{built-in method builtins.isinstance}
6,0.000,0.000,0.063,0.011,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:3850(_compute_global_k_coverage_cost)
6,0.000,0.000,0.062,0.010,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/derivation_tree.py:206(recompute_k_paths)
270,0.002,0.000,0.062,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/z3_helpers.py:656(z3_eq)
680,0.006,0.000,0.059,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/antlr4/atn/ParserATNSimulator.py:294(adaptivePredict)
9241,0.011,0.000,0.058,0.000,<frozen _collections_abc>:859(__iter__)
185,0.004,0.000,0.056,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/antlr4/atn/LexerATNSimulator.py:259(getReachableConfigSet)
60,0.001,0.000,0.056,0.001,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:3069(infer_variable_contexts)
2,0.000,0.000,0.055,0.027,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:442(nonterminal_kpaths)
1,0.000,0.000,0.054,0.054,/home/bjoernkarthein/.local/lib/python3.11/site-packages/selenium/webdriver/remote/webdriver.py:459(quit)
928,0.001,0.000,0.053,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:1106(<listcomp>)
9544,0.011,0.000,0.053,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:726(as_ast)
810,0.004,0.000,0.052,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:1074(arg)
6,0.000,0.000,0.051,0.008,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/language.py:3896(parse_isla)
12441,0.030,0.000,0.051,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3core.py:2985(Z3_get_ast_kind)
395747/395135,0.050,0.000,0.050,0.000,{built-in method builtins.len}
80,0.001,0.000,0.049,0.001,/usr/lib/python3.11/site-packages/urllib3/connection.py:231(request)
1927/307,0.011,0.000,0.049,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/antlr4/atn/LexerATNSimulator.py:320(closure)
2449,0.010,0.000,0.047,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:404(eq)
81,0.000,0.000,0.047,0.001,/usr/lib/python3.11/http/client.py:1291(request)
81,0.002,0.000,0.047,0.001,/usr/lib/python3.11/http/client.py:1296(_send_request)
6,0.000,0.000,0.046,0.008,/home/bjoernkarthein/Documents/git/invariant-based-web-form-testing/automation/src/utility/helpers.py:146(set_trace_recording_flag)
6,0.000,0.000,0.046,0.008,/home/bjoernkarthein/.local/lib/python3.11/site-packages/selenium/webdriver/remote/webdriver.py:385(execute_script)
11304,0.025,0.000,0.044,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3core.py:2725(Z3_sort_to_ast)
11177,0.025,0.000,0.043,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3core.py:1538(Z3_inc_ref)
66,0.000,0.000,0.042,0.001,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:3490(establish_invariant)
232300,0.041,0.000,0.041,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/derivation_tree.py:143(children)
60,0.000,0.000,0.041,0.001,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:3142(<listcomp>)
280/60,0.002,0.000,0.041,0.001,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/z3_helpers.py:850(parent_relationships_in_z3_expr)
66,0.000,0.000,0.040,0.001,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/language.py:2279(convert_to_nnf)
10098,0.016,0.000,0.040,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/solver.py:4282(<listcomp>)
680,0.003,0.000,0.040,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/antlr4/atn/ParserATNSimulator.py:386(execATN)
50,0.000,0.000,0.038,0.001,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:171(all_nodes)
6644,0.009,0.000,0.038,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:25(split_expansion)
81,0.002,0.000,0.038,0.000,/usr/lib/python3.11/http/client.py:231(parse_headers)
660,0.003,0.000,0.038,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:1510(cast)
2,0.000,0.000,0.037,0.018,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:425(filter)
2071,0.007,0.000,0.037,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:1058(num_args)
152,0.001,0.000,0.037,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/helpers.py:93(parse_tree_to_immutable)
232111,0.036,0.000,0.036,0.000,{method 'append' of 'list' objects}
330,0.000,0.000,0.036,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/language.py:2283(<lambda>)
86259,0.035,0.000,0.035,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/grammar_graph/gg.py:49(__eq__)
9544,0.020,0.000,0.035,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3core.py:2840(Z3_func_decl_to_ast)
6,0.000,0.000,0.035,0.006,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/isla_language/IslaLanguageParser.py:211(start)
42425,0.025,0.000,0.034,0.000,/home/bjoernkarthein/.local/lib/python3.11/site-packages/z3/z3.py:400(ctx_ref)
66,0.001,0.000,0.034,0.001,/home/bjoernkarthein/.local/lib/python3.11/site-packages/isla/language.py:2354(convert_smt_formula_to_nnf)
